antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_length,antecedents_str,consequents_str,branch
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),0.00713001426002852,0.016244032488064976,0.00682001364002728,0.9565217391304348,58.88450049784269,1.0,0.006704193456747011,22.62638725277452,0.9900768645616905,0.41198501872659177,0.9558038148632245,0.6881845336873549,3,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",0.016244032488064976,0.00713001426002852,0.00682001364002728,0.41984732824427484,58.88450049784269,1.0,0.006704193456747011,1.711394317525477,0.9992494428115529,0.41198501872659177,0.4156811263426945,0.6881845336873549,3,fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.006448012896025792,0.016864033728067458,0.006386012772025544,0.9903846153846154,58.72762302036199,1.0,0.006277273265067951,102.24614049228136,0.9893515895975645,0.3772893772893773,0.9902196797337744,0.6845305429864253,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.006448012896025792,0.006386012772025544,0.3786764705882353,58.72762302036199,1.0,0.006277273265067951,1.5990895887117218,0.9998334630321606,0.3772893772893773,0.37464416811966594,0.6845305429864253,4,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.0062000124000248,0.006138012276024552,0.3639705882352941,58.70481617647059,1.0,0.006033455057796098,1.5625063388855103,0.9998267342657834,0.3626373626373626,0.36000259639697163,0.6769852941176471,5,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.0062000124000248,0.016864033728067458,0.006138012276024552,0.99,58.70481617647058,1.0,0.006033455057796098,98.31359662719316,0.9890980426260232,0.3626373626373626,0.9898284669231254,0.6769852941176471,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.006076012152024304,0.016864033728067458,0.006014012028024056,0.9897959183673469,58.69271458583433,1.0,0.005911545954160171,96.34732469464929,0.9889711107409807,0.3553113553113552,0.9896208846154341,0.6732067827130852,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.006076012152024304,0.006014012028024056,0.3566176470588235,58.692714585834324,1.0,0.005911545954160171,1.5448418553979963,0.9998231617764181,0.3553113553113552,0.3526845505215997,0.6732067827130852,5,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.00682001364002728,0.0139500279000558,0.00558001116002232,0.8181818181818182,58.650909090909096,1.0,0.005484871779465179,5.4232748465496945,0.9896997315687621,0.3673469387755103,0.8156095664898482,0.6090909090909091,5,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm","fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.0139500279000558,0.00682001364002728,0.00558001116002232,0.4,58.650909090909096,1.0,0.005484871779465179,1.6552999772666213,0.9968561368209256,0.3673469387755103,0.3958798926275049,0.6090909090909091,5,"fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm","fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.0139500279000558,0.007812015624031248,0.006386012772025544,0.45777777777777784,58.59918871252206,1.0,0.006277034936114636,1.8298548892179753,0.9968408753491825,0.41532258064516137,0.4535085782526888,0.6376190476190476,4,"fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm","fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.007812015624031248,0.0139500279000558,0.006386012772025544,0.8174603174603174,58.59918871252205,1.0,0.006277034936114636,5.401838977590998,0.9906740787073296,0.41532258064516137,0.8148778584203634,0.6376190476190476,4,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm","fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),0.008556017112034225,0.01116002232004464,0.00558001116002232,0.6521739130434783,58.438405797101446,1.0,0.005484525818081334,2.8429149358298718,0.99137014570696,0.3947368421052632,0.6482483568548661,0.5760869565217391,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.01116002232004464,0.008556017112034225,0.00558001116002232,0.5,58.438405797101446,1.0,0.005484525818081334,1.9828879657759315,0.9939808138441281,0.3947368421052632,0.49568507285348007,0.5760869565217391,5,fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.007316014632029264,0.0139500279000558,0.005952011904023808,0.8135593220338984,58.31954802259888,1.0,0.005849953295789783,5.288813486717884,0.9900966523015426,0.3886639676113361,0.8109216741124715,0.6201129943502826,5,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm","fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",0.0139500279000558,0.007316014632029264,0.005952011904023808,0.4266666666666667,58.31954802259887,1.0,0.005849953295789783,1.7314255558743679,0.9967578910965794,0.3886639676113361,0.42244123831532493,0.6201129943502826,5,"fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm","fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.016244032488064976,0.009052018104036209,0.008556017112034225,0.5267175572519085,58.18785945832899,1.0,0.008408975835869708,2.0937771875543754,0.9990427676437196,0.5111111111111112,0.5223942614600533,0.7359615183519816,4,fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),0.009052018104036209,0.016244032488064976,0.008556017112034225,0.9452054794520548,58.18785945832898,1.0,0.008408975835869708,17.953546407092816,0.9917920036415503,0.5111111111111112,0.9443006981837897,0.7359615183519816,4,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.006324012648025296,0.0062000124000248,0.3676470588235294,58.135092272202996,1.0,0.006093364037431776,1.5713945846496344,0.9996569338462508,0.364963503649635,0.36362260009762937,0.6740196078431372,4,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.006324012648025296,0.016864033728067458,0.0062000124000248,0.9803921568627451,58.13509227220299,1.0,0.006093364037431776,50.139934279868456,0.9890534722655518,0.364963503649635,0.9800558174963243,0.6740196078431372,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.006262012524025048,0.006138012276024552,0.3639705882352941,58.123580372743156,1.0,0.006032409485613813,1.5624088589217642,0.9996534685315666,0.3613138686131387,0.359962666436677,0.6720843040186372,4,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.006262012524025048,0.016864033728067458,0.006138012276024552,0.9801980198019802,58.12358037274315,1.0,0.006032409485613813,49.64836629673255,0.9889883360684458,0.3613138686131387,0.9798583503428226,0.6720843040186372,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.006014012028024056,0.016864033728067458,0.00589001178002356,0.979381443298969,58.07515918738629,1.0,0.005788591278341959,47.68209436418864,0.9887271509612354,0.34671532846715325,0.9790277668518049,0.664323074590661,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.006014012028024056,0.00589001178002356,0.3492647058823529,58.07515918738629,1.0,0.005788591278341959,1.52748129225072,0.9996388777328955,0.34671532846715325,0.34532749757837267,0.664323074590661,5,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),0.015438030876061753,0.015562031124062249,0.0139500279000558,0.9036144578313252,58.06532904526472,1.0,0.013709780783068292,10.213543927087844,0.9981880772460117,0.818181818181818,0.9020907916841822,0.9000144002304036,2,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.015562031124062249,0.015438030876061753,0.0139500279000558,0.8964143426294819,58.06532904526471,1.0,0.013709780783068292,9.504809778850316,0.9983138094638283,0.818181818181818,0.8947901090850702,0.9000144002304036,2,fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Babesa Showroom
"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.005952011904023808,0.016864033728067458,0.005828011656023312,0.9791666666666666,58.06242340686274,1.0,0.005727636726523996,47.19052638105268,0.9886616831508419,0.34306569343065696,0.9788093060898446,0.6623774509803921,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.016864033728067458,0.005952011904023808,0.005828011656023312,0.34558823529411764,58.06242340686274,1.0,0.005727636726523996,1.518994678438795,0.9996350360066498,0.34306569343065696,0.3416698463830115,0.6623774509803921,5,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.006882013764027528,0.015438030876061753,0.006138012276024552,0.8918918918918919,57.772386844676,1.0,0.006031767535046013,9.107198214396428,0.9895004483592322,0.3793103448275862,0.8901967458642521,0.6447411266688375,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.015438030876061753,0.006882013764027528,0.006138012276024552,0.39759036144578314,57.772386844676,1.0,0.006031767535046013,1.6485758571517144,0.9980993817265857,0.3793103448275862,0.39341584091391163,0.6447411266688375,4,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.006758013516027032,0.015438030876061753,0.006014012028024056,0.8899082568807339,57.643896687668104,1.0,0.005909681606702788,8.943104552875772,0.98933806968094,0.37164750957854403,0.8881820072562567,0.6397332449062304,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Babesa Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.015438030876061753,0.006758013516027032,0.006014012028024056,0.3895582329317269,57.643896687668104,1.0,0.005909681606702788,1.6270872015428242,0.9980601937209483,0.37164750957854403,0.38540479019699275,0.6397332449062304,5,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Babesa Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),0.00961001922003844,0.016244032488064976,0.00899001798003596,0.935483870967742,57.58938685052943,1.0,0.008833912515614727,15.248217496435007,0.9921704666635007,0.5330882352941178,0.9344185639905912,0.7444594927357794,3,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,Babesa Showroom
